295,63,141,53,31,69,59,31,29,17,41,59,25
253,177,125,81,57,65,123,15,35,31,15,23,23
243,597,197,201,209,15,21,15,11,27,11,69,13
17,273,229,57,113,31,31,39,21,27,37,31,25
487,77,155,27,99,23,43,45,11,13,45,117,21
89,711,179,71,103,17,37,31,37,51,29,13,53
243,33,43,259,11,59,37,23,45,25,19,95,15
107,253,247,11,57,13,15,55,35,15,37,11,75
75,323,9,145,27,77,15,13,11,103,31,35,51
83,265,15,33,15,39,51,17,15,225,11,13,15
621,19,43,483,11,9,65,17,19,61,43,19,17
311,73,45,37,67,15,17,51,27,27,31,79,39
91,53,265,29,11,35,37,39,23,49,43,23,29
463,467,13,355,21,13,39,23,39,35,59,19,47
473,259,93,23,131,57,41,45,43,63,13,15,29
125,29,11,49,37,71,49,35,25,67,15,43,63
63,225,25,61,51,47,61,51,29,11,25,19,67
481,283,69,13,15,39,17,31,45,61,19,39,21
73,19,57,581,67,33,53,9,27,17,99,57,85
1000,111,21,169,93,17,37,81,23,45,27,17,13
99,87,467,13,33,15,9,57,51,53,57,31,47
37,117,311,149,23,17,35,41,19,27,43,29,19
53,201,47,19,133,127,61,23,29,71,71,13,99
19,131,55,115,135,35,19,37,11,105,31,89,11
55,109,737,13,19,45,29,25,13,39,43,17,43
317,357,23,63,33,199,15,55,39,63,39,23,59
67,15,159,265,17,93,27,45,53,19,23,13,73
329,31,21,47,65,23,35,23,35,25,65,19,15
241,37,57,19,33,47,25,33,53,41,31,21,33
147,215,53,97,105,19,25,15,121,41,27,23,41
355,129,59,19,63,57,9,11,19,67,65,73,27
27,341,193,171,31,35,65,9,21,23,29,37,77
25,117,275,69,45,79,87,27,83,21,15,29,27
197,225,65,49,11,29,29,21,29,23,31,15,65
145,231,105,243,17,61,19,29,21,47,27,65,31
11,59,33,37,33,15,25,27,29,15,25,27,19
133,709,603,35,25,59,31,17,15,29,11,23,53
873,59,117,57,73,21,27,39,13,19,23,43,23
147,159,89,35,27,57,55,31,11,19,37,39,21
25,203,21,253,43,41,55,27,19,15,35,27,13
379,427,13,17,23,21,121,15,21,31,37,41,55
161,31,23,159,13,27,17,31,15,11,37,41,15
231,51,289,53,11,41,39,63,35,15,23,23,45
19,71,61,67,105,31,53,35,23,31,69,19,15
43,221,47,17,55,13,95,15,39,55,47,55,23
193,103,259,213,37,187,49,17,19,9,29,45,37
67,35,35,9,185,25,29,27,29,55,27,31,25
1000,31,63,57,19,33,65,23,25,17,29,15,23
53,23,65,15,11,37,37,27,51,21,9,31,43
285,51,87,17,105,15,51,17,17,27,71,53,29
239,149,237,165,61,87,57,27,37,19,21,45,25
739,79,283,17,15,91,31,11,23,21,21,35,59
205,43,49,99,67,29,25,33,13,77,23,65,17
25,193,89,139,43,25,63,15,27,29,81,41,11
301,77,77,29,121,75,93,43,23,9,151,23,21
319,297,135,111,35,119,21,33,19,45,73,63,13
161,95,47,15,69,49,47,9,75,19,75,17,71
33,145,109,225,33,31,11,81,49,37,99,27,55
51,89,219,169,123,19,63,43,59,27,31,11,35
41,453,215,227,9,43,67,31,41,15,47,75,31
137,51,121,497,113,139,19,27,41,39,69,41,51
443,167,29,55,51,21,17,19,21,11,15,129,95
121,13,47,139,97,19,63,51,27,23,23,19,45
1000,1000,119,99,63,39,37,29,13,13,79,41,27
455,691,149,77,27,33,35,19,29,91,63,11,19
87,195,149,217,463,39,47,31,41,11,17,39,53
661,177,69,17,31,77,31,25,15,45,17,9,21
581,55,291,15,115,137,43,33,53,39,55,25,39
181,27,69,109,35,57,37,33,57,13,11,41,35
1000,75,51,31,11,69,21,23,29,21,15,71,67
385,157,23,65,39,79,47,35,27,37,83,61,35
49,39,13,217,47,55,25,15,109,25,43,13,35
43,59,35,221,11,13,11,67,25,25,27,39,25
461,15,289,165,69,11,77,43,19,55,29,11,15
147,51,171,307,223,15,13,33,17,35,39,29,41
257,331,95,31,107,39,21,17,19,45,41,17,57
33,289,13,103,43,79,81,27,19,55,23,31,25
179,57,217,101,15,45,29,9,25,47,79,41,23
649,41,115,247,13,31,41,57,25,17,17,29,27
221,61,223,89,171,39,15,29,37,17,9,25,39
533,93,159,345,45,27,23,57,19,39,19,39,17
531,143,191,105,35,15,31,43,19,47,83,29,61
347,59,29,19,87,17,31,35,13,19,39,13,21
83,249,23,111,21,99,13,25,17,23,33,55,27
171,309,157,21,13,75,29,33,21,41,17,57,19
101,87,47,15,29,29,17,35,21,39,25,33,35
1000,153,71,521,41,41,25,21,21,13,35,13,65
265,79,185,137,99,15,23,15,55,9,67,65,11
255,21,35,35,91,25,37,31,55,15,19,55,31
63,467,277,241,53,51,29,25,27,13,19,13,17
113,91,335,11,83,31,53,39,39,39,25,35,53
151,123,21,37,71,45,35,23,25,11,35,15,43
437,215,59,41,65,69,39,17,27,17,29,27,23
135,295,679,117,81,65,125,9,19,63,51,9,35
57,267,81,349,19,139,37,23,31,29,21,27,27
943,21,23,149,265,11,75,17,41,37,49,43,25
31,529,81,45,19,79,13,11,21,9,27,79,31
45,109,73,23,85,17,83,37,23,33,21,27,57
35,171,91,13,209,99,79,15,27,23,11,31,11
109,69,117,191,103,133,57,21,27,95,29,37,37
